url,status,type,title,title_length,description,description_length,h1,canonical,robots,body_bytes,word_count,main_word_count,depth
https://deep20bench.com/runs/BX-20260805-official-M0014-011/subjects/T-0006/,,subject,Claude Fable 5 (high) on Genghis Khan - Twenty Questions Results | Deep20Bench,78,"Claude Fable 5 (high) scored 9.4 questions on Genghis Khan across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",133,Genghis Khan,https://deep20bench.com/runs/BX-20260805-official-M0014-011/subjects/T-0006/,,37861,343,306,2
https://deep20bench.com/runs/BX-20260805-official-M0014-011/subjects/T-0007/,,subject,Claude Fable 5 (high) on Mario - Twenty Questions Results | Deep20Bench,71,"Claude Fable 5 (high) scored 7.2 questions on Mario across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",126,Mario,https://deep20bench.com/runs/BX-20260805-official-M0014-011/subjects/T-0007/,,37965,353,316,2
https://deep20bench.com/runs/BX-20260729-official-M0012-011/subjects/T-0001/,,subject,Mistral Medium 3.5 (high) on Albert Einstein - Twenty Questions Results | Deep20Bench,85,"Mistral Medium 3.5 (high) scored 12.2 questions on Albert Einstein across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",141,Albert Einstein,https://deep20bench.com/runs/BX-20260729-official-M0012-011/subjects/T-0001/,,37518,339,302,2
https://deep20bench.com/runs/BX-20260729-official-M0012-011/subjects/T-0002/,,subject,Mistral Medium 3.5 (high) on Albert Schweitzer - Twenty Questions Results | Deep20Bench,87,"Mistral Medium 3.5 (high) scored 42.6 questions on Albert Schweitzer across 5 Deep20Bench trials, solving 3 of 5. Inspect results and evidence.",143,Albert Schweitzer,https://deep20bench.com/runs/BX-20260729-official-M0012-011/subjects/T-0002/,,37827,365,328,2
https://deep20bench.com/runs/BX-20260729-official-M0012-011/subjects/T-0003/,,subject,Mistral Medium 3.5 (high) on Stephen King - Twenty Questions Results | Deep20Bench,82,"Mistral Medium 3.5 (high) scored 16.8 questions on Stephen King across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",138,Stephen King,https://deep20bench.com/runs/BX-20260729-official-M0012-011/subjects/T-0003/,,37636,359,322,2
https://deep20bench.com/runs/BX-20260729-official-M0012-011/subjects/T-0004/,,subject,Mistral Medium 3.5 (high) on Garfield - Twenty Questions Results | Deep20Bench,78,"Mistral Medium 3.5 (high) scored 11.2 questions on Garfield across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",134,Garfield,https://deep20bench.com/runs/BX-20260729-official-M0012-011/subjects/T-0004/,,37592,356,319,2
https://deep20bench.com/runs/BX-20260729-official-M0012-011/subjects/T-0005/,,subject,Mistral Medium 3.5 (high) on Achilles - Twenty Questions Results | Deep20Bench,78,"Mistral Medium 3.5 (high) scored 8.6 questions on Achilles across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",133,Achilles,https://deep20bench.com/runs/BX-20260729-official-M0012-011/subjects/T-0005/,,37493,352,315,2
https://deep20bench.com/runs/BX-20260729-official-M0012-011/subjects/T-0006/,,subject,Mistral Medium 3.5 (high) on Genghis Khan - Twenty Questions Results | Deep20Bench,82,"Mistral Medium 3.5 (high) scored 31.6 questions on Genghis Khan across 5 Deep20Bench trials, solving 4 of 5. Inspect results and evidence.",138,Genghis Khan,https://deep20bench.com/runs/BX-20260729-official-M0012-011/subjects/T-0006/,,37446,344,307,2
https://deep20bench.com/runs/BX-20260729-official-M0012-011/subjects/T-0007/,,subject,Mistral Medium 3.5 (high) on Mario - Twenty Questions Results | Deep20Bench,75,"Mistral Medium 3.5 (high) scored 17.4 questions on Mario across 5 Deep20Bench trials, solving 4 of 5. Inspect results and evidence.",131,Mario,https://deep20bench.com/runs/BX-20260729-official-M0012-011/subjects/T-0007/,,38003,365,328,2
https://deep20bench.com/runs/BX-20260728-official-M0005-012/subjects/T-0001/,,subject,Claude Sonnet 5 (high) on Albert Einstein - Twenty Questions Results | Deep20Bench,82,"Claude Sonnet 5 (high) scored 10.4 questions on Albert Einstein across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",138,Albert Einstein,https://deep20bench.com/runs/BX-20260728-official-M0005-012/subjects/T-0001/,,38089,350,313,2
https://deep20bench.com/runs/BX-20260728-official-M0005-012/subjects/T-0002/,,subject,Claude Sonnet 5 (high) on Albert Schweitzer - Twenty Questions Results | Deep20Bench,84,"Claude Sonnet 5 (high) scored 27.8 questions on Albert Schweitzer across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",140,Albert Schweitzer,https://deep20bench.com/runs/BX-20260728-official-M0005-012/subjects/T-0002/,,38428,374,337,2
https://deep20bench.com/runs/BX-20260728-official-M0005-012/subjects/T-0003/,,subject,Claude Sonnet 5 (high) on Stephen King - Twenty Questions Results | Deep20Bench,79,"Claude Sonnet 5 (high) scored 15.8 questions on Stephen King across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",135,Stephen King,https://deep20bench.com/runs/BX-20260728-official-M0005-012/subjects/T-0003/,,38182,370,333,2
https://deep20bench.com/runs/BX-20260728-official-M0005-012/subjects/T-0004/,,subject,Claude Sonnet 5 (high) on Garfield - Twenty Questions Results | Deep20Bench,75,"Claude Sonnet 5 (high) scored 21.2 questions on Garfield across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",131,Garfield,https://deep20bench.com/runs/BX-20260728-official-M0005-012/subjects/T-0004/,,38227,367,330,2
https://deep20bench.com/runs/BX-20260728-official-M0005-012/subjects/T-0005/,,subject,Claude Sonnet 5 (high) on Achilles - Twenty Questions Results | Deep20Bench,75,"Claude Sonnet 5 (high) scored 7.6 questions on Achilles across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",130,Achilles,https://deep20bench.com/runs/BX-20260728-official-M0005-012/subjects/T-0005/,,37577,352,315,2
https://deep20bench.com/runs/BX-20260728-official-M0005-012/subjects/T-0006/,,subject,Claude Sonnet 5 (high) on Genghis Khan - Twenty Questions Results | Deep20Bench,79,"Claude Sonnet 5 (high) scored 12.2 questions on Genghis Khan across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",135,Genghis Khan,https://deep20bench.com/runs/BX-20260728-official-M0005-012/subjects/T-0006/,,38029,354,317,2
https://deep20bench.com/runs/BX-20260728-official-M0005-012/subjects/T-0007/,,subject,Claude Sonnet 5 (high) on Mario - Twenty Questions Results | Deep20Bench,72,"Claude Sonnet 5 (high) scored 8.2 questions on Mario across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",127,Mario,https://deep20bench.com/runs/BX-20260728-official-M0005-012/subjects/T-0007/,,38036,364,327,2
https://deep20bench.com/runs/BX-20260728-official-M0002-011/subjects/T-0001/,,subject,gpt-oss-120B (high) on Albert Einstein - Twenty Questions Results | Deep20Bench,79,"gpt-oss-120B (high) scored 5.4 questions on Albert Einstein across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",134,Albert Einstein,https://deep20bench.com/runs/BX-20260728-official-M0002-011/subjects/T-0001/,,37435,335,298,2
https://deep20bench.com/runs/BX-20260728-official-M0002-011/subjects/T-0002/,,subject,gpt-oss-120B (high) on Albert Schweitzer - Twenty Questions Results | Deep20Bench,81,"gpt-oss-120B (high) scored 26.8 questions on Albert Schweitzer across 5 Deep20Bench trials, solving 4 of 5. Inspect results and evidence.",137,Albert Schweitzer,https://deep20bench.com/runs/BX-20260728-official-M0002-011/subjects/T-0002/,,38399,371,334,2
https://deep20bench.com/runs/BX-20260728-official-M0002-011/subjects/T-0003/,,subject,gpt-oss-120B (high) on Stephen King - Twenty Questions Results | Deep20Bench,76,"gpt-oss-120B (high) scored 12 questions on Stephen King across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",130,Stephen King,https://deep20bench.com/runs/BX-20260728-official-M0002-011/subjects/T-0003/,,37609,355,318,2
https://deep20bench.com/runs/BX-20260728-official-M0002-011/subjects/T-0004/,,subject,gpt-oss-120B (high) on Garfield - Twenty Questions Results | Deep20Bench,72,"gpt-oss-120B (high) scored 19.8 questions on Garfield across 5 Deep20Bench trials, solving 4 of 5. Inspect results and evidence.",128,Garfield,https://deep20bench.com/runs/BX-20260728-official-M0002-011/subjects/T-0004/,,38099,364,327,2
https://deep20bench.com/runs/BX-20260728-official-M0002-011/subjects/T-0005/,,subject,gpt-oss-120B (high) on Achilles - Twenty Questions Results | Deep20Bench,72,"gpt-oss-120B (high) scored 11.4 questions on Achilles across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",128,Achilles,https://deep20bench.com/runs/BX-20260728-official-M0002-011/subjects/T-0005/,,37960,359,322,2
https://deep20bench.com/runs/BX-20260728-official-M0002-011/subjects/T-0006/,,subject,gpt-oss-120B (high) on Genghis Khan - Twenty Questions Results | Deep20Bench,76,"gpt-oss-120B (high) scored 17.2 questions on Genghis Khan across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",132,Genghis Khan,https://deep20bench.com/runs/BX-20260728-official-M0002-011/subjects/T-0006/,,37839,350,313,2
https://deep20bench.com/runs/BX-20260728-official-M0002-011/subjects/T-0007/,,subject,gpt-oss-120B (high) on Mario - Twenty Questions Results | Deep20Bench,69,"gpt-oss-120B (high) scored 2.8 questions on Mario across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",124,Mario,https://deep20bench.com/runs/BX-20260728-official-M0002-011/subjects/T-0007/,,37454,349,312,2
https://deep20bench.com/runs/BX-20260728-official-M0007-010/subjects/T-0001/,,subject,Kimi K3 (high) on Albert Einstein - Twenty Questions Results | Deep20Bench,74,"Kimi K3 (high) scored 7.6 questions on Albert Einstein across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",129,Albert Einstein,https://deep20bench.com/runs/BX-20260728-official-M0007-010/subjects/T-0001/,,37506,337,300,2
https://deep20bench.com/runs/BX-20260728-official-M0007-010/subjects/T-0002/,,subject,Kimi K3 (high) on Albert Schweitzer - Twenty Questions Results | Deep20Bench,76,"Kimi K3 (high) scored 27.2 questions on Albert Schweitzer across 5 Deep20Bench trials, solving 4 of 5. Inspect results and evidence.",132,Albert Schweitzer,https://deep20bench.com/runs/BX-20260728-official-M0007-010/subjects/T-0002/,,38302,373,336,2
https://deep20bench.com/runs/BX-20260728-official-M0007-010/subjects/T-0003/,,subject,Kimi K3 (high) on Stephen King - Twenty Questions Results | Deep20Bench,71,"Kimi K3 (high) scored 13.8 questions on Stephen King across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",127,Stephen King,https://deep20bench.com/runs/BX-20260728-official-M0007-010/subjects/T-0003/,,38157,368,331,2
https://deep20bench.com/runs/BX-20260728-official-M0007-010/subjects/T-0004/,,subject,Kimi K3 (high) on Garfield - Twenty Questions Results | Deep20Bench,67,"Kimi K3 (high) scored 17.8 questions on Garfield across 5 Deep20Bench trials, solving 4 of 5. Inspect results and evidence.",123,Garfield,https://deep20bench.com/runs/BX-20260728-official-M0007-010/subjects/T-0004/,,38159,366,329,2
https://deep20bench.com/runs/BX-20260728-official-M0007-010/subjects/T-0005/,,subject,Kimi K3 (high) on Achilles - Twenty Questions Results | Deep20Bench,67,"Kimi K3 (high) scored 8.2 questions on Achilles across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",122,Achilles,https://deep20bench.com/runs/BX-20260728-official-M0007-010/subjects/T-0005/,,37973,361,324,2
https://deep20bench.com/runs/BX-20260728-official-M0007-010/subjects/T-0006/,,subject,Kimi K3 (high) on Genghis Khan - Twenty Questions Results | Deep20Bench,71,"Kimi K3 (high) scored 10.4 questions on Genghis Khan across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",127,Genghis Khan,https://deep20bench.com/runs/BX-20260728-official-M0007-010/subjects/T-0006/,,37889,352,315,2
https://deep20bench.com/runs/BX-20260728-official-M0007-010/subjects/T-0007/,,subject,Kimi K3 (high) on Mario - Twenty Questions Results | Deep20Bench,64,"Kimi K3 (high) scored 4.2 questions on Mario across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",119,Mario,https://deep20bench.com/runs/BX-20260728-official-M0007-010/subjects/T-0007/,,37997,362,325,2
https://deep20bench.com/runs/BX-20260728-official-M0010-010/subjects/T-0001/,,subject,GPT-5.6 Sol (high) on Albert Einstein - Twenty Questions Results | Deep20Bench,78,"GPT-5.6 Sol (high) scored 12.2 questions on Albert Einstein across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",134,Albert Einstein,https://deep20bench.com/runs/BX-20260728-official-M0010-010/subjects/T-0001/,,37198,337,300,2
https://deep20bench.com/runs/BX-20260728-official-M0010-010/subjects/T-0002/,,subject,GPT-5.6 Sol (high) on Albert Schweitzer - Twenty Questions Results | Deep20Bench,80,"GPT-5.6 Sol (high) scored 22.4 questions on Albert Schweitzer across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",136,Albert Schweitzer,https://deep20bench.com/runs/BX-20260728-official-M0010-010/subjects/T-0002/,,37477,361,324,2
https://deep20bench.com/runs/BX-20260728-official-M0010-010/subjects/T-0003/,,subject,GPT-5.6 Sol (high) on Stephen King - Twenty Questions Results | Deep20Bench,75,"GPT-5.6 Sol (high) scored 23.2 questions on Stephen King across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",131,Stephen King,https://deep20bench.com/runs/BX-20260728-official-M0010-010/subjects/T-0003/,,37343,357,320,2
https://deep20bench.com/runs/BX-20260728-official-M0010-010/subjects/T-0004/,,subject,GPT-5.6 Sol (high) on Garfield - Twenty Questions Results | Deep20Bench,71,"GPT-5.6 Sol (high) scored 13.4 questions on Garfield across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",127,Garfield,https://deep20bench.com/runs/BX-20260728-official-M0010-010/subjects/T-0004/,,37301,354,317,2
https://deep20bench.com/runs/BX-20260728-official-M0010-010/subjects/T-0005/,,subject,GPT-5.6 Sol (high) on Achilles - Twenty Questions Results | Deep20Bench,71,"GPT-5.6 Sol (high) scored 7.4 questions on Achilles across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",126,Achilles,https://deep20bench.com/runs/BX-20260728-official-M0010-010/subjects/T-0005/,,37188,350,313,2
https://deep20bench.com/runs/BX-20260728-official-M0010-010/subjects/T-0006/,,subject,GPT-5.6 Sol (high) on Genghis Khan - Twenty Questions Results | Deep20Bench,75,"GPT-5.6 Sol (high) scored 13.2 questions on Genghis Khan across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",131,Genghis Khan,https://deep20bench.com/runs/BX-20260728-official-M0010-010/subjects/T-0006/,,37136,341,304,2
https://deep20bench.com/runs/BX-20260728-official-M0010-010/subjects/T-0007/,,subject,GPT-5.6 Sol (high) on Mario - Twenty Questions Results | Deep20Bench,68,"GPT-5.6 Sol (high) scored 9 questions on Mario across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",121,Mario,https://deep20bench.com/runs/BX-20260728-official-M0010-010/subjects/T-0007/,,37218,351,314,2
https://deep20bench.com/runs/BX-20260728-official-M0003-010/subjects/T-0001/,,subject,GPT-5 Nano (medium) on Albert Einstein - Twenty Questions Results | Deep20Bench,79,"GPT-5 Nano (medium) scored 3.8 questions on Albert Einstein across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",134,Albert Einstein,https://deep20bench.com/runs/BX-20260728-official-M0003-010/subjects/T-0001/,,37238,337,300,2
https://deep20bench.com/runs/BX-20260728-official-M0003-010/subjects/T-0002/,,subject,GPT-5 Nano (medium) on Albert Schweitzer - Twenty Questions Results | Deep20Bench,81,"GPT-5 Nano (medium) scored 44.4 questions on Albert Schweitzer across 5 Deep20Bench trials, solving 3 of 5. Inspect results and evidence.",137,Albert Schweitzer,https://deep20bench.com/runs/BX-20260728-official-M0003-010/subjects/T-0002/,,37620,363,326,2
https://deep20bench.com/runs/BX-20260728-official-M0003-010/subjects/T-0003/,,subject,GPT-5 Nano (medium) on Stephen King - Twenty Questions Results | Deep20Bench,76,"GPT-5 Nano (medium) scored 12 questions on Stephen King across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",130,Stephen King,https://deep20bench.com/runs/BX-20260728-official-M0003-010/subjects/T-0003/,,37433,357,320,2
https://deep20bench.com/runs/BX-20260728-official-M0003-010/subjects/T-0004/,,subject,GPT-5 Nano (medium) on Garfield - Twenty Questions Results | Deep20Bench,72,"GPT-5 Nano (medium) scored 15.6 questions on Garfield across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",128,Garfield,https://deep20bench.com/runs/BX-20260728-official-M0003-010/subjects/T-0004/,,37391,354,317,2
https://deep20bench.com/runs/BX-20260728-official-M0003-010/subjects/T-0005/,,subject,GPT-5 Nano (medium) on Achilles - Twenty Questions Results | Deep20Bench,72,"GPT-5 Nano (medium) scored 11.6 questions on Achilles across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",128,Achilles,https://deep20bench.com/runs/BX-20260728-official-M0003-010/subjects/T-0005/,,37301,350,313,2
https://deep20bench.com/runs/BX-20260728-official-M0003-010/subjects/T-0006/,,subject,GPT-5 Nano (medium) on Genghis Khan - Twenty Questions Results | Deep20Bench,76,"GPT-5 Nano (medium) scored 15.6 questions on Genghis Khan across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",132,Genghis Khan,https://deep20bench.com/runs/BX-20260728-official-M0003-010/subjects/T-0006/,,37202,341,304,2
https://deep20bench.com/runs/BX-20260728-official-M0003-010/subjects/T-0007/,,subject,GPT-5 Nano (medium) on Mario - Twenty Questions Results | Deep20Bench,69,"GPT-5 Nano (medium) scored 5.4 questions on Mario across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",124,Mario,https://deep20bench.com/runs/BX-20260728-official-M0003-010/subjects/T-0007/,,37270,351,314,2
https://deep20bench.com/runs/BX-20260728-official-M0009-010/subjects/T-0001/,,subject,Llama 4 Maverick (non-thinking) on Albert Einstein - Twenty Questions Results | Deep20Bench,91,"Llama 4 Maverick (non-thinking) scored 25.8 questions on Albert Einstein across 5 Deep20Bench trials, solving 3 of 5. Inspect results and evidence.",147,Albert Einstein,https://deep20bench.com/runs/BX-20260728-official-M0009-010/subjects/T-0001/,,37480,342,305,2
https://deep20bench.com/runs/BX-20260728-official-M0009-010/subjects/T-0002/,,subject,Llama 4 Maverick (non-thinking) on Albert Schweitzer - Twenty Questions Results | Deep20Bench,93,"Llama 4 Maverick (non-thinking) scored 51 questions on Albert Schweitzer across 5 Deep20Bench trials, solving 0 of 5. Inspect results and evidence.",147,Albert Schweitzer,https://deep20bench.com/runs/BX-20260728-official-M0009-010/subjects/T-0002/,,37810,369,332,2
https://deep20bench.com/runs/BX-20260728-official-M0009-010/subjects/T-0003/,,subject,Llama 4 Maverick (non-thinking) on Stephen King - Twenty Questions Results | Deep20Bench,88,"Llama 4 Maverick (non-thinking) scored 51 questions on Stephen King across 5 Deep20Bench trials, solving 0 of 5. Inspect results and evidence.",142,Stephen King,https://deep20bench.com/runs/BX-20260728-official-M0009-010/subjects/T-0003/,,37671,365,328,2
https://deep20bench.com/runs/BX-20260728-official-M0009-010/subjects/T-0004/,,subject,Llama 4 Maverick (non-thinking) on Garfield - Twenty Questions Results | Deep20Bench,84,"Llama 4 Maverick (non-thinking) scored 32.4 questions on Garfield across 5 Deep20Bench trials, solving 3 of 5. Inspect results and evidence.",140,Garfield,https://deep20bench.com/runs/BX-20260728-official-M0009-010/subjects/T-0004/,,37596,359,322,2
https://deep20bench.com/runs/BX-20260728-official-M0009-010/subjects/T-0005/,,subject,Llama 4 Maverick (non-thinking) on Achilles - Twenty Questions Results | Deep20Bench,84,"Llama 4 Maverick (non-thinking) scored 35 questions on Achilles across 5 Deep20Bench trials, solving 3 of 5. Inspect results and evidence.",138,Achilles,https://deep20bench.com/runs/BX-20260728-official-M0009-010/subjects/T-0005/,,37511,355,318,2
https://deep20bench.com/runs/BX-20260728-official-M0009-010/subjects/T-0006/,,subject,Llama 4 Maverick (non-thinking) on Genghis Khan - Twenty Questions Results | Deep20Bench,88,"Llama 4 Maverick (non-thinking) scored 27.2 questions on Genghis Khan across 5 Deep20Bench trials, solving 3 of 5. Inspect results and evidence.",144,Genghis Khan,https://deep20bench.com/runs/BX-20260728-official-M0009-010/subjects/T-0006/,,37424,346,309,2
https://deep20bench.com/runs/BX-20260728-official-M0009-010/subjects/T-0007/,,subject,Llama 4 Maverick (non-thinking) on Mario - Twenty Questions Results | Deep20Bench,81,"Llama 4 Maverick (non-thinking) scored 3.2 questions on Mario across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",136,Mario,https://deep20bench.com/runs/BX-20260728-official-M0009-010/subjects/T-0007/,,37419,354,317,2
https://deep20bench.com/runs/BX-20260728-official-M0008-010/subjects/T-0001/,,subject,Grok 4.5 (high) on Albert Einstein - Twenty Questions Results | Deep20Bench,75,"Grok 4.5 (high) scored 9.4 questions on Albert Einstein across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",130,Albert Einstein,https://deep20bench.com/runs/BX-20260728-official-M0008-010/subjects/T-0001/,,37345,337,300,2
https://deep20bench.com/runs/BX-20260728-official-M0008-010/subjects/T-0002/,,subject,Grok 4.5 (high) on Albert Schweitzer - Twenty Questions Results | Deep20Bench,77,"Grok 4.5 (high) scored 34.2 questions on Albert Schweitzer across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",133,Albert Schweitzer,https://deep20bench.com/runs/BX-20260728-official-M0008-010/subjects/T-0002/,,38240,372,335,2
https://deep20bench.com/runs/BX-20260728-official-M0008-010/subjects/T-0003/,,subject,Grok 4.5 (high) on Stephen King - Twenty Questions Results | Deep20Bench,72,"Grok 4.5 (high) scored 29.2 questions on Stephen King across 5 Deep20Bench trials, solving 3 of 5. Inspect results and evidence.",128,Stephen King,https://deep20bench.com/runs/BX-20260728-official-M0008-010/subjects/T-0003/,,38104,370,333,2
https://deep20bench.com/runs/BX-20260728-official-M0008-010/subjects/T-0004/,,subject,Grok 4.5 (high) on Garfield - Twenty Questions Results | Deep20Bench,68,"Grok 4.5 (high) scored 11.8 questions on Garfield across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",124,Garfield,https://deep20bench.com/runs/BX-20260728-official-M0008-010/subjects/T-0004/,,37983,365,328,2
https://deep20bench.com/runs/BX-20260728-official-M0008-010/subjects/T-0005/,,subject,Grok 4.5 (high) on Achilles - Twenty Questions Results | Deep20Bench,68,"Grok 4.5 (high) scored 6.8 questions on Achilles across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",123,Achilles,https://deep20bench.com/runs/BX-20260728-official-M0008-010/subjects/T-0005/,,37377,350,313,2
https://deep20bench.com/runs/BX-20260728-official-M0008-010/subjects/T-0006/,,subject,Grok 4.5 (high) on Genghis Khan - Twenty Questions Results | Deep20Bench,72,"Grok 4.5 (high) scored 10.4 questions on Genghis Khan across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",128,Genghis Khan,https://deep20bench.com/runs/BX-20260728-official-M0008-010/subjects/T-0006/,,37752,352,315,2
https://deep20bench.com/runs/BX-20260728-official-M0008-010/subjects/T-0007/,,subject,Grok 4.5 (high) on Mario - Twenty Questions Results | Deep20Bench,65,"Grok 4.5 (high) scored 4.4 questions on Mario across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",120,Mario,https://deep20bench.com/runs/BX-20260728-official-M0008-010/subjects/T-0007/,,37352,351,314,2
https://deep20bench.com/runs/BX-20260728-official-M0004-010/subjects/T-0001/,,subject,Gemini 3.6 Flash (high) on Albert Einstein - Twenty Questions Results | Deep20Bench,83,"Gemini 3.6 Flash (high) scored 14.8 questions on Albert Einstein across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",139,Albert Einstein,https://deep20bench.com/runs/BX-20260728-official-M0004-010/subjects/T-0001/,,37396,339,302,2
https://deep20bench.com/runs/BX-20260728-official-M0004-010/subjects/T-0002/,,subject,Gemini 3.6 Flash (high) on Albert Schweitzer - Twenty Questions Results | Deep20Bench,85,"Gemini 3.6 Flash (high) scored 20.8 questions on Albert Schweitzer across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",141,Albert Schweitzer,https://deep20bench.com/runs/BX-20260728-official-M0004-010/subjects/T-0002/,,37657,363,326,2
https://deep20bench.com/runs/BX-20260728-official-M0004-010/subjects/T-0003/,,subject,Gemini 3.6 Flash (high) on Stephen King - Twenty Questions Results | Deep20Bench,80,"Gemini 3.6 Flash (high) scored 17.4 questions on Stephen King across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",136,Stephen King,https://deep20bench.com/runs/BX-20260728-official-M0004-010/subjects/T-0003/,,37978,370,333,2
https://deep20bench.com/runs/BX-20260728-official-M0004-010/subjects/T-0004/,,subject,Gemini 3.6 Flash (high) on Garfield - Twenty Questions Results | Deep20Bench,76,"Gemini 3.6 Flash (high) scored 33.6 questions on Garfield across 5 Deep20Bench trials, solving 4 of 5. Inspect results and evidence.",132,Garfield,https://deep20bench.com/runs/BX-20260728-official-M0004-010/subjects/T-0004/,,37533,357,320,2
https://deep20bench.com/runs/BX-20260728-official-M0004-010/subjects/T-0005/,,subject,Gemini 3.6 Flash (high) on Achilles - Twenty Questions Results | Deep20Bench,76,"Gemini 3.6 Flash (high) scored 8.6 questions on Achilles across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",131,Achilles,https://deep20bench.com/runs/BX-20260728-official-M0004-010/subjects/T-0005/,,37383,352,315,2
https://deep20bench.com/runs/BX-20260728-official-M0004-010/subjects/T-0006/,,subject,Gemini 3.6 Flash (high) on Genghis Khan - Twenty Questions Results | Deep20Bench,80,"Gemini 3.6 Flash (high) scored 14.4 questions on Genghis Khan across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",136,Genghis Khan,https://deep20bench.com/runs/BX-20260728-official-M0004-010/subjects/T-0006/,,37334,343,306,2
https://deep20bench.com/runs/BX-20260728-official-M0004-010/subjects/T-0007/,,subject,Gemini 3.6 Flash (high) on Mario - Twenty Questions Results | Deep20Bench,73,"Gemini 3.6 Flash (high) scored 8.6 questions on Mario across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",128,Mario,https://deep20bench.com/runs/BX-20260728-official-M0004-010/subjects/T-0007/,,37378,353,316,2
https://deep20bench.com/runs/BX-20260728-official-M0001-010/subjects/T-0001/,,subject,GPT-5.6 Luna (high) on Albert Einstein - Twenty Questions Results | Deep20Bench,79,"GPT-5.6 Luna (high) scored 9.6 questions on Albert Einstein across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",134,Albert Einstein,https://deep20bench.com/runs/BX-20260728-official-M0001-010/subjects/T-0001/,,37346,337,300,2
https://deep20bench.com/runs/BX-20260728-official-M0001-010/subjects/T-0002/,,subject,GPT-5.6 Luna (high) on Albert Schweitzer - Twenty Questions Results | Deep20Bench,81,"GPT-5.6 Luna (high) scored 37.4 questions on Albert Schweitzer across 5 Deep20Bench trials, solving 3 of 5. Inspect results and evidence.",137,Albert Schweitzer,https://deep20bench.com/runs/BX-20260728-official-M0001-010/subjects/T-0002/,,38191,374,337,2
https://deep20bench.com/runs/BX-20260728-official-M0001-010/subjects/T-0003/,,subject,GPT-5.6 Luna (high) on Stephen King - Twenty Questions Results | Deep20Bench,76,"GPT-5.6 Luna (high) scored 19 questions on Stephen King across 5 Deep20Bench trials, solving 5 of 5. Inspect results and evidence.",130,Stephen King,https://deep20bench.com/runs/BX-20260728-official-M0001-010/subjects/T-0003/,,37495,357,320,2
